"CONSEC","CAPITULO","CVE_PROC","DESCRIP","PRO_CVE_EDIA","PRO_EDAD_IA","PRO_CVE_EDFA","PRO_EDAD_FA","SEXO","PROCED","PRO_PRINCIPAL"
"757","03","1400","EXTRACCIÓN DE CUERPO EXTRAÑO DEL SEGMENTO POSTERIOR DEL OJO, NO ESPECIFICADO DE OTRA MANERA","0","0","0","0","0","Q","T"
"758","03","1401","EXTRACCIÓN DE CUERPO EXTRAÑO DEL SEGMENTO POSTERIOR DEL OJO CON EMPLEO DE IMÁN","0","0","0","0","0","Q","T"
"759","03","1402","EXTRACCIÓN DE CUERPO EXTRAÑO DEL SEGMENTO POSTERIOR DEL OJO SIN EMPLEO DE IMÁN","0","0","0","0","0","Q","T"
"760","03","141","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE RETINA, COROIDES, CUERPO VÍTREO, Y LA CÁMARA POSTERIOR DEL OJO","0","0","0","0","0","","F"
"761","03","1411","ASPIRACIÓN DIAGNÓSTICA DE CUERPO VÍTREO","0","0","0","0","0","D","F"
"762","03","1419","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE RETINA, COROIDES, CUERPO VÍTREO Y CÁMARA POSTERIOR DEL OJO","0","0","0","0","0","D","F"
"763","03","142","DESTRUCCIÓN DE LESIÓN DE RETINA Y COROIDES","0","0","0","0","0","","F"
"764","03","1421","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR DIATERMIA","0","0","0","0","0","Q","F"
"765","03","1422","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR CRIOTERAPIA","0","0","0","0","0","Q","F"
"766","03","1423","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR FOTOCOAGULACIÓN POR ARCO DE XENÓN","0","0","0","0","0","Q","F"
"767","03","1424","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR FOTOCOAGULACIÓN POR LASER","0","0","0","0","0","Q","F"
"768","03","1425","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR FOTOCOAGULACIÓN DE TIPO NO ESPECIFICADO","0","0","0","0","0","Q","F"
"769","03","1426","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR TERAPIA DE RADIACIÓN","0","0","0","0","0","Q","F"
"770","03","1427","DESTRUCCIÓN DE LESIÓN CORIORRETINAL POR IMPLANTACIÓN DE FUENTE DE RADIACIÓN","0","0","0","0","0","Q","F"
"771","03","1429","OTRA DESTRUCCIÓN DE LESIÓN CORIORRETINAL","0","0","0","0","0","Q","F"
"772","03","143","REPARACIÓN DE DESGARRO RETINAL","0","0","0","0","0","","F"
"773","03","1431","REPARACIÓN DE DESGARRO RETINAL POR DIATERMIA","0","0","0","0","0","Q","F"
"774","03","1432","REPARACIÓN DE DESGARRO RETINAL POR CRIOTERAPIA","0","0","0","0","0","Q","F"
"775","03","1433","REPARACIÓN DE DESGARRO RETINAL POR FOTOCOAGULACIÓN POR ARCO DE XENÓN","0","0","0","0","0","Q","F"
"776","03","1434","REPARACIÓN DE DESGARRO RETINAL POR FOTOCOAGULACIÓN POR LASER","0","0","0","0","0","Q","F"
"777","03","1435","REPARACIÓN DE DESGARRO RETINAL POR FOTOCOAGULACIÓN DE TIPO NO ESPECIFICADO","0","0","0","0","0","Q","F"
"778","03","1439","OTRA REPARACIÓN DE DESGARRO RETINAL","0","0","0","0","0","Q","F"
"779","03","144","REPARACIÓN DE DESPRENDIMIENTO RETINAL CON INDENTACIÓN ESCLERAL E IMPLANTACIÓN","0","0","0","0","0","","F"
"780","03","1441","INDENTACIÓN ESCLERAL CON IMPLANTACIÓN","0","0","0","0","0","Q","F"
"781","03","1449","OTRA INDENTACIÓN ESCLERAL","0","0","0","0","0","Q","F"
"782","03","145","OTRA REPARACIÓN DE DESPRENDIMIENTO RETINAL","0","0","0","0","0","","F"
"783","03","1451","REPARACIÓN DE DESPRENDIMIENTO RETINAL CON DIATERMIA","0","0","0","0","0","Q","F"
"784","03","1452","REPARACIÓN DE DESPRENDIMIENTO RETINAL CON CRIOTERAPIA","0","0","0","0","0","Q","F"
"785","03","1453","REPARACIÓN DE DESPRENDIMIENTO RETINAL CON FOTOCOAGULACIÓN POR ARCO DE XENÓN","0","0","0","0","0","Q","F"
"786","03","1454","REPARACIÓN DE DESPRENDIMIENTO RETINAL CON FOTOCOAGULACIÓN CON LASER","0","0","0","0","0","Q","F"
"787","03","1455","REPARACIÓN DE DESPRENDIMIENTO RETINAL CON FOTOCOAGULACIÓN DE TIPO NO ESPECIFICADO","0","0","0","0","0","Q","F"
"788","03","1459","OTRA REPARACIÓN DE DESPRENDIMIENTO RETINAL","0","0","0","0","0","Q","F"
"789","03","146","EXTRACCIÓN DE MATERIAL QUIRÚRGICAMENTE IMPLANTADO DEL SEGMENTO POSTERIOR DEL OJO","0","0","0","0","0","","F"
"790","03","146X","EXTRACCIÓN DE MATERIAL QUIRÚRGICAMENTE IMPLANTADO DEL SEGMENTO POSTERIOR DEL OJO","0","0","0","0","0","Q","T"
"791","03","147","OPERACIONES SOBRE EL CUERPO VÍTREO","0","0","0","0","0","","F"
"792","03","1471","EXTRACCIÓN DE CUERPO VÍTREO, ACCESO ANTERIOR","0","0","0","0","0","Q","T"
"793","03","1472","OTRA EXTRACCIÓN DEL CUERPO VÍTREO","0","0","0","0","0","Q","T"
"794","03","1473","VITRECTOMÍA MECÁNICA POR ACCESO ANTERIOR","0","0","0","0","0","Q","T"
"795","03","1474","OTRA VITRECTOMÍA MECÁNICA","0","0","0","0","0","Q","T"
"796","03","1475","INYECCIÓN DE SUSTITUTO VÍTREO","0","0","0","0","0","Q","T"
"797","03","1479","OTRAS OPERACIONES SOBRE EL CUERPO VÍTREO","0","0","0","0","0","Q","T"
"798","03","149","OTRAS OPERACIONES SOBRE RETINA, COROIDES Y CÁMARA POSTERIOR DEL OJO","0","0","0","0","0","","F"
"799","03","149X","OTRAS OPERACIONES SOBRE RETINA, COROIDES Y CÁMARA POSTERIOR DEL OJO","0","0","0","0","0","Q","T"
"800","03","15","OPERACIONES SOBRE MÚSCULOS EXTRAOCULARES","0","0","0","0","0","",""
"801","03","150","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE MÚSCULOS O TENDONES EXTRAOCULARES","0","0","0","0","0","","F"
"802","03","1501","BIOPSIA DE MÚSCULO O TENDÓN EXTRAOCULAR","0","0","0","0","0","D","F"
"803","03","1509","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE MÚSCULOS Y TENDONES EXTRAOCULARES","0","0","0","0","0","D","F"
"804","03","151","OPERACIONES SOBRE UN MÚSCULO EXTRAOCULAR CON DESPRENDIMIENTO TEMPORAL DEL GLOBO","0","0","0","0","0","","F"
"805","03","1511","RECESIÓN DE UN MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"806","03","1512","AVANCE DE MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"807","03","1513","RESECCIÓN DE UN MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"808","03","1519","OTRAS OPERACIONES SOBRE UN MÚSCULO EXTRAOCULAR CON DESPRENDIMIENTO TEMPORAL DEL GLOBO OCULAR","0","0","0","0","0","Q","T"
"809","03","152","OTRAS OPERACIONES SOBRE UN MÚSCULO EXTRAOCULAR","0","0","0","0","0","","F"
"810","03","1521","PROCEDIMIENTO DE ALARGAMIENTO SOBRE UN MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"811","03","1522","PROCEDIMIENTO DE ACORTAMIENTO SOBRE UN MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"812","03","1529","OTRA OPERACIÓN SOBRE UN MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"813","03","153","OPERACIONES SOBRE DOS O MÁS MÚSCULOS EXTRAOCULARES CON DESPRENDIMIENTO TEMPORAL DEL GLOBO OCULAR, UNO O AMBOS OJOS","0","0","0","0","0","","F"
"814","03","153X","OPERACIONES SOBRE DOS O MÁS MÚSCULOS EXTRAOCULARES CON DESPRENDIMIENTO TEMPORAL DEL GLOBO OCULAR, UNO U AMBOS OJOS","0","0","0","0","0","Q","T"
"815","03","154","OTRAS OPERACIONES SOBRE DOS O MÁS MÚSCULOS EXTRAOCULARES, UNO O AMBOS OJOS","0","0","0","0","0","","F"
"816","03","154X","OTRAS OPERACIONES SOBRE DOS O MÁS MÚSCULOS EXTRAOCULARES, UNO U AMBOS OJOS","0","0","0","0","0","Q","T"
"817","03","155","TRANSPOSICIÓN DE MÚSCULOS EXTRAOCULARES","0","0","0","0","0","","F"
"818","03","155X","TRANSPOSICIÓN DE MÚSCULOS EXTRAOCULARES","0","0","0","0","0","Q","T"
"819","03","156","REVISIÓN DE INTERVENCIÓN QUIRÚRGICA SOBRE MÚSCULO EXTRAOCULAR","0","0","0","0","0","","F"
"820","03","156X","REVISIÓN DE INTERVENCIÓN QUIRÚRGICA SOBRE MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"821","03","157","REPARACIÓN DE LESIÓN DE MÚSCULO EXTRAOCULAR","0","0","0","0","0","","F"
"822","03","157X","REPARACIÓN DE LESIÓN DE MÚSCULO EXTRAOCULAR","0","0","0","0","0","Q","T"
"823","03","159","OTRAS OPERACIONES SOBRE MÚSCULOS Y TENDONES EXTRAOCULARES","0","0","0","0","0","","F"
"824","03","159X","OTRAS OPERACIONES SOBRE MÚSCULOS Y TENDONES EXTRAOCULARES","0","0","0","0","0","Q","T"
"825","03","16","OPERACIONES SOBRE ÓRBITA Y GLOBO OCULAR","0","0","0","0","0","",""
"826","03","160","ORBITOTOMÍA","0","0","0","0","0","","F"
"827","03","1601","ORBITOTOMÍA CON COLGAJO ÓSEO","0","0","0","0","0","Q","T"
"828","03","1602","ORBITOTOMÍA CON INSERCIÓN DE IMPLANTACIÓN ORBITAL","0","0","0","0","0","Q","T"
"829","03","1609","OTRA ORBITOTOMÍA","0","0","0","0","0","Q","T"
"830","03","161","EXTRACCIÓN DEL OJO DE CUERPO EXTRAÑO PENETRANTE, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","","F"
"831","03","161X","EXTRACCIÓN DEL OJO DE CUERPO EXTRAÑO PENETRANTE, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","T"
"832","03","162","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE ÓRBITA Y GLOBO OCULAR","0","0","0","0","0","","F"
"833","03","1621","OFTALMOSCOPIA","0","0","0","0","0","D","F"
"834","03","1622","ASPIRACIÓN DIAGNÓSTICA DE ÓRBITA","0","0","0","0","0","D","F"
"835","03","1623","BIOPSIA DE GLOBO OCULAR Y ÓRBITA","0","0","0","0","0","D","F"
"836","03","1629","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE ÓRBITA Y GLOBO OCULAR","0","0","0","0","0","D","F"
"837","03","163","EVISCERACIÓN DE GLOBO OCULAR","0","0","0","0","0","","F"
"838","03","1631","EXTRACCIÓN DEL CONTENIDO DEL OJO CON IMPLANTACIÓN SIMULTÁNEA DE LA ESCLERÓTICA","0","0","0","0","0","Q","T"
"839","03","1639","OTRA EVISCERACIÓN DEL GLOBO OCULAR","0","0","0","0","0","Q","T"
"840","03","164","ENUCLEACIÓN DEL GLOBO OCULAR","0","0","0","0","0","","F"
"841","03","1641","ENUCLEACIÓN DEL GLOBO OCULAR CON IMPLANTACIÓN SIMULTÁNEA DENTRO DE LA CÁPSULA DE TENON CON ADHESIÓN DE MÚSCULOS","0","0","0","0","0","Q","T"
"842","03","1642","ENUCLEACIÓN DEL GLOBO OCULAR CON OTRA IMPLANTACIÓN SIMULTÁNEA","0","0","0","0","0","Q","T"
"843","03","1649","OTRA ENUCLEACIÓN DEL GLOBO OCULAR","0","0","0","0","0","Q","T"
"844","03","165","EXANTERACIÓN DEL CONTENIDO DE LA ÓRBITA","0","0","0","0","0","","F"
"845","03","1651","EXENTERACIÓN DE LA ÓRBITA CON EXTIRPACIÓN DE ESTRUCTURAS ADYACENTES","0","0","0","0","0","Q","T"
"846","03","1652","EXENTERACIÓN DE ÓRBITA CON EXTRACCIÓN TERAPÉUTICA DE HUESO ORBITAL","0","0","0","0","0","Q","T"
"847","03","1659","OTRO EXCENTERACIÓN DE LA ÓRBITA","0","0","0","0","0","Q","T"
"848","03","166","PROCEDIMIENTOS SECUNDARIOS DESPUÉS DE EXTIRPACIÓN DE GLOBO OCULAR","0","0","0","0","0","","F"
"849","03","1661","INSERCIÓN SECUNDARIA DE IMPLANTACIÓN OCULAR","0","0","0","0","0","Q","T"
"850","03","1662","REVISIÓN Y REINSERCIÓN DE IMPLANTACIÓN OCULAR","0","0","0","0","0","Q","T"
"851","03","1663","REVISIÓN DE CAVIDAD DE ENUCLEACIÓN CON INJERTO","0","0","0","0","0","Q","T"
"852","03","1664","OTRA REVISIÓN DE CAVIDAD DE ENUCLEACIÓN","0","0","0","0","0","Q","T"
"853","03","1665","INJERTO SECUNDARIO A LA CAVIDAD DE EXANTERACIÓN","0","0","0","0","0","Q","T"
"854","03","1666","OTRA REVISIÓN DE LA CAVIDAD DE EXANTERACIÓN","0","0","0","0","0","Q","T"
"855","03","1669","OTROS PROCEDIMIENTOS SECUNDARIOS DESPUÉS DE EXTIRPACIÓN DE GLOBO OCULAR","0","0","0","0","0","Q","T"
"856","03","167","ELIMINACIÓN DE IMPLANTACIÓN OCULAR U ORBITAL","0","0","0","0","0","","F"
"857","03","1671","EXTRACCIÓN DE IMPLANTACIÓN OCULAR","0","0","0","0","0","Q","T"
"858","03","1672","EXTRACCIÓN DE IMPLANTACIÓN ORBITAL","0","0","0","0","0","Q","T"
"859","03","168","REPARACIÓN DE LESIÓN DE GLOBO OCULAR Y DE ÓRBITA","0","0","0","0","0","","F"
"860","03","1681","REPARACIÓN DE HERIDA DE ÓRBITA","0","0","0","0","0","Q","T"
"861","03","1682","REPARACIÓN DE RUPTURA DE GLOBO OCULAR","0","0","0","0","0","Q","T"
"862","03","1689","OTRA REPARACIÓN DE LESIÓN DE GLOBO OCULAR O DE ÓRBITA","0","0","0","0","0","Q","T"
"863","03","169","OTRAS OPERACIONES SOBRE ÓRBITA Y GLOBO OCULAR","0","0","0","0","0","","F"
"864","03","1691","INYECCIÓN RETROBULBAR DE AGENTE TERAPÉUTICO","0","0","0","0","0","Q","T"
"865","03","1692","EXCISIÓN DE LESIÓN DE ÓRBITA","0","0","0","0","0","Q","T"
"866","03","1693","EXCISIÓN DE LESIÓN DE OJO, ESTRUCTURA NO ESPECIFICADA","0","0","0","0","0","Q","T"
"867","03","1698","OTRAS OPERACIONES SOBRE ÓRBITA","0","0","0","0","0","Q","T"
"868","03","1699","OTRAS OPERACIONES SOBRE GLOBO OCULAR","0","0","0","0","0","Q","T"
"869","04","00","OPERACIONES SOBRE EL OÍDO (18 - 20)","0","0","0","0","0","",""
"870","04","18","OPERACIONES SOBRE EL OÍDO EXTERNO","0","0","0","0","0","",""
"871","04","180","INCISIÓN DEL OÍDO EXTERNO","0","0","0","0","0","","F"
"872","04","1801","PERFORACIÓN DE LÓBULO DEL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"873","04","1802","INCISIÓN DEL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"874","04","1809","OTRA INCISIÓN DEL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"875","04","181","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL OÍDO EXTERNO","0","0","0","0","0","","F"
"876","04","1811","OTOSCOPIA","0","0","0","0","0","D","F"
"877","04","1812","BIOPSIA DE OÍDO EXTERNO","0","0","0","0","0","D","F"
"878","04","1819","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL OÍDO EXTERNO","0","0","0","0","0","D","F"
"879","04","182","EXCISIÓN O RESECCIÓN DE LESIÓN DE OÍDO EXTERNO","0","0","0","0","0","","F"
"880","04","1821","EXCISIÓN DE FÍSTULA PREAURICULAR","0","0","0","0","0","Q","T"
"881","04","1829","EXCISIÓN O RESECCIÓN DE OTRA LESIÓN DEL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"882","04","183","OTRA EXCISIÓN DEL OÍDO EXTERNO","0","0","0","0","0","","F"
"883","04","1831","EXCISIÓN RADICAL DE LESIÓN DEL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"884","04","1839","OTRA EXCISIÓN DEL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"885","04","184","SUTURA DE LACERACIÓN DE OÍDO EXTERNO","0","0","0","0","0","","F"
"886","04","184X","SUTURA DE LACERACIÓN DE OÍDO EXTERNO","0","0","0","0","0","Q","T"
"887","04","185","CORRECCIÓN QUIRÚRGICA DE PABELLÓN AURICULAR PROMINENTE","0","0","0","0","0","","F"
"888","04","185X","CORRECCIÓN QUIRÚRGICA DE PABELLÓN AURICULAR PROMINENTE","0","0","0","0","0","Q","T"
"889","04","186","RECONSTRUCCIÓN DE CONDUCTO AUDITIVO EXTERNO","0","0","0","0","0","","F"
"890","04","186X","RECONSTRUCCIÓN DE CONDUCTO AUDITIVO EXTERNO","0","0","0","0","0","Q","T"
"891","04","187","OTRA REPARACIÓN DEL OÍDO EXTERNO","0","0","0","0","0","","F"
"892","04","1871","RECONSTRUCCIÓN DEL PABELLÓN DEL OÍDO","0","0","0","0","0","Q","T"
"893","04","1872","REPOSICIÓN DE OREJA AMPUTADA","0","0","0","0","0","Q","T"
"894","04","1879","OTRA REPARACIÓN PLÁSTICA DE OÍDO EXTERNO","0","0","0","0","0","Q","T"
"895","04","189","OTRAS OPERACIONES SOBRE EL OÍDO EXTERNO","0","0","0","0","0","","F"
"896","04","189X","OTRAS OPERACIONES SOBRE EL OÍDO EXTERNO","0","0","0","0","0","Q","T"
"897","04","19","OPERACIONES RECONSTRUCTIVAS SOBRE OÍDO MEDIO","0","0","0","0","0","",""
"898","04","190","MOVILIZACIÓN DEL ESTRIBO","0","0","0","0","0","","F"
"899","04","190X","MOVILIZACIÓN DEL ESTRIBO","0","0","0","0","0","Q","T"
"900","04","191","ESTAPEDECTOMÍA","0","0","0","0","0","","F"
"901","04","1911","ESTAPEDECTOMÍA CON SUSTITUCIÓN DE YUNQUE","0","0","0","0","0","Q","T"
"902","04","1919","OTRA ESTAPEDECTOMÍA","0","0","0","0","0","Q","T"
"903","04","192","REVISIÓN DE ESTAPEDECTOMÍA","0","0","0","0","0","","F"
"904","04","1921","REVISIÓN DE ESTAPEDECTOMÍA CON SUSTITUCIÓN DE YUNQUE","0","0","0","0","0","Q","T"
"905","04","1929","OTRA REVISIÓN DE ESTAPEDECTOMÍA","0","0","0","0","0","Q","T"
"906","04","193","OTRAS OPERACIONES SOBRE LA CADENA OSICULAR","0","0","0","0","0","","F"
"907","04","193X","OTRAS OPERACIONES SOBRE LA CADENA OSICULAR","0","0","0","0","0","Q","T"
"908","04","194","MIRINGOPLASTIA","0","0","0","0","0","","F"
"909","04","194X","MIRINGOPLASTIA","0","0","0","0","0","Q","F"
"910","04","195","OTRA TIMPANOPLASTIA","0","0","0","0","0","","F"
"911","04","1952","TIMPANOPLASTIA TIPO II","0","0","0","0","0","Q","F"
"912","04","1953","TIMPANOPLASTIA TIPO III","0","0","0","0","0","Q","F"
"913","04","1954","TIMPANOPLASTIA TIPO IV","0","0","0","0","0","Q","F"
"914","04","1955","TIMPANOPLASTIA TIPO V","0","0","0","0","0","Q","F"
"915","04","196","REVISIÓN DE TIMPANOPLASTIA","0","0","0","0","0","","F"
"916","04","196X","REVISIÓN DE TIMPANOPLASTIA","0","0","0","0","0","Q","F"
"917","04","199","OTRA REPARACIÓN DEL OÍDO MEDIO","0","0","0","0","0","","F"
"918","04","199X","OTRA REPARACIÓN DEL OÍDO MEDIO","0","0","0","0","0","Q","T"
"919","04","20","OTRAS OPERACIONES SOBRE EL OÍDO MEDIO Y EL OÍDO INTERNO","0","0","0","0","0","",""
"920","04","200","MIRINGOTOMÍA","0","0","0","0","0","","F"
"921","04","2001","MIRINGOTOMÍA CON INSERCIÓN DE TUBO","0","0","0","0","0","Q","F"
"922","04","2009","OTRA MIRINGOTOMÍA","0","0","0","0","0","Q","F"
"923","04","201","EXTRACCIÓN DE TUBO DE MIRINGOTOMÍA","0","0","0","0","0","","F"
"924","04","201X","EXTRACCIÓN DE TUBO DE MIRINGOTOMÍA","0","0","0","0","0","Q","T"
"925","04","202","INCISIÓN DE MASTOIDES Y OÍDO MEDIO","0","0","0","0","0","","F"
"926","04","2021","INCISIÓN DE MASTOIDES","0","0","0","0","0","Q","T"
"927","04","2022","INCISIÓN DE CÉLULAS AÉREAS DE LA PIRÁMIDE PETROSA","0","0","0","0","0","Q","T"
"928","04","2023","INCISIÓN DEL OÍDO MEDIO","0","0","0","0","0","Q","T"
"929","04","203","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL OÍDO MEDIO Y EL OÍDO INTERNO","0","0","0","0","0","","F"
"930","04","2031","ELECTROCOCLEOGRAFÍA","0","0","0","0","0","D","F"
"931","04","2032","BIOPSIA DE OÍDO MEDIO E INTERNO","0","0","0","0","0","D","F"
"932","04","2039","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE EL OÍDO MEDIO Y EL OÍDO INTERNO","0","0","0","0","0","D","F"
"933","04","204","MASTOIDECTOMÍA","0","0","0","0","0","","F"
"934","04","2041","MASTOIDECTOMÍA SIMPLE","0","0","0","0","0","Q","F"
"935","04","2042","MASTOIDECTOMÍA RADICAL","0","0","0","0","0","Q","F"
"936","04","2049","OTRA MASTOIDECTOMÍA","0","0","0","0","0","Q","F"
"937","04","205","OTRA EXCISIÓN DEL OÍDO MEDIO","0","0","0","0","0","","F"
"938","04","2051","EXCISIÓN DE LESIÓN DE OÍDO MEDIO","0","0","0","0","0","Q","T"
"939","04","2059","OTRA EXCISIÓN DEL OÍDO MEDIO","0","0","0","0","0","Q","T"
"940","04","206","FENESTRACIÓN DEL OÍDO INTERNO","0","0","0","0","0","","F"
"941","04","2061","FENESTRACIÓN DEL OÍDO INTERNO (INICIAL)","0","0","0","0","0","Q","T"
"942","04","2062","REVISIÓN DE FENESTRACIÓN DEL OÍDO INTERNO","0","0","0","0","0","Q","T"
"943","04","207","INCISIÓN, EXCISIÓN Y DESTRUCCIÓN DEL OÍDO INTERNO","0","0","0","0","0","","F"
"944","04","2071","DRENAJE ENDOLINFÁTICO","0","0","0","0","0","Q","T"
"945","04","2072","INYECCIÓN EN OÍDO INTERNO","0","0","0","0","0","Q","T"
"946","04","2079","OTRA INCISIÓN, EXCISIÓN Y DESTRUCCIÓN DEL OÍDO INTERNO","0","0","0","0","0","Q","T"
"947","04","208","OPERACIONES SOBRE LA TROMPA DE EUSTAQUIO","0","0","0","0","0","","F"
"948","04","208X","OPERACIONES SOBRE LA TROMPA DE EUSTAQUIO","0","0","0","0","0","Q","T"
"949","04","209","OTRAS OPERACIONES SOBRE EL OÍDO INTERNO Y EL OÍDO MEDIO","0","0","0","0","0","","F"
"950","04","2091","TIMPANOSIMPATECTOMÍA","0","0","0","0","0","Q","T"
"951","04","2092","REVISIÓN DE MASTOIDECTOMÍA","0","0","0","0","0","Q","T"
"952","04","2093","REPARACIÓN DE LAS VENTANAS OVAL Y REDONDA","0","0","0","0","0","Q","T"
"953","04","2094","INYECCIÓN DE TÍMPANO","0","0","0","0","0","Q","T"
"954","04","2095","IMPLANTACIÓN DE PRÓTESIS AUDITIVA ELECTROMAGNÉTICA","0","0","0","0","0","Q","T"
"955","04","2096","IMPLANTACIÓN O SUSTITUCIÓN DE PRÓTESIS COCLEAR NO ESPECIFICADO DE OTRA FORMA (IMPLANTE COCLEAR)","0","0","0","0","0","Q","T"
"956","04","2097","IMPLANTACIÓN O SUSTITUCIÓN DE PRÓTESIS COCLEAR DE CANAL ÚNICO","0","0","0","0","0","Q","T"
"957","04","2098","IMPLANTACIÓN O SUSTITUCIÓN DE PRÓTESIS COCLEAR DE CANAL MÚLTIPLE","0","0","0","0","0","Q","T"
"958","04","2099","OTRAS OPERACIONES SOBRE EL OÍDO MEDIO Y EL OÍDO INTERNO","0","0","0","0","0","Q","T"
"959","05","00","OPERACIONES SOBRE LA NARIZ, BOCA Y FARINGE (21 - 29)","0","0","0","0","0","",""
"960","05","21","OPERACIONES SOBRE LA NARIZ","0","0","0","0","0","",""
"961","05","210","CONTROL DE EPISTAXIS","0","0","0","0","0","","F"
"962","05","2100","CONTROL DE EPISTAXIS, NO ESPECIFICADO DE OTRA MANERA","0","0","0","0","0","Q","F"
"963","05","2101","CONTROL DE EPISTAXIS POR TAPONAMIENTO NASAL ANTERIOR","0","0","0","0","0","Q","F"
"964","05","2102","CONTROL DE EPISTAXIS POR TAPONAMIENTO POSTERIOR (Y ANTERIOR)","0","0","0","0","0","Q","F"
"965","05","2103","CONTROL DE EPISTAXIS POR CAUTERIZACIÓN (Y TAPONAMIENTO)","0","0","0","0","0","Q","F"
"966","05","2104","CONTROL DE EPISTAXIS POR LIGADURA DE LAS ARTERIAS ETMOIDALES","0","0","0","0","0","Q","F"
"967","05","2105","CONTROL DE EPISTAXIS POR LIGADURA DE LA ARTERIA MAXILAR A TRAVÉS DEL SENO MAXILAR","0","0","0","0","0","Q","F"
"968","05","2106","CONTROL DE EPISTAXIS POR LIGADURA DE LA ARTERIA CARÓTIDA EXTERNA","0","0","0","0","0","Q","F"
"969","05","2107","CONTROL DE EPISTAXIS POR EXCISIÓN DE LAS MUCOSAS NASALES E INJERTOS DE PIEL EN EL TABIQUE Y LA PARED NASAL LATERAL","0","0","0","0","0","Q","F"
"970","05","2109","CONTROL DE EPISTAXIS POR OTROS MEDIOS","0","0","0","0","0","Q","F"
"971","05","211","INCISIÓN NASAL","0","0","0","0","0","","F"
"972","05","211X","INCISIÓN NASAL","0","0","0","0","0","Q","T"
"973","05","212","PROCEDIMIENTOS DIAGNÓSTICOS SOBRE LA REGIÓN NASAL","0","0","0","0","0","","F"
"974","05","2121","RINOSCOPIA","0","0","0","0","0","D","T"
"975","05","2122","BIOPSIA DE NARIZ","0","0","0","0","0","D","T"
"976","05","2129","OTROS PROCEDIMIENTOS DIAGNÓSTICOS SOBRE LA REGIÓN NASAL","0","0","0","0","0","D","T"
"977","05","213","EXCISIÓN LOCAL O EXTIRPACIÓN DE LESIÓN DE LA PIRÁMIDE NASAL","0","0","0","0","0","","F"
"978","05","2130","EXCISIÓN O EXTIRPACIÓN DE LESIÓN DE LA PIRÁMIDE NASAL, NO ESPECIFICADA DE OTRA MANERA","0","0","0","0","0","Q","T"
"979","05","2131","EXCISIÓN LOCAL O EXTIRPACIÓN DE LESIÓN INTRANASAL","0","0","0","0","0","Q","T"
"980","05","2132","EXCISIÓN LOCAL O EXTIRPACIÓN DE OTRA LESIÓN DE NARIZ","0","0","0","0","0","Q","T"
"981","05","214","RESECCIÓN DE LA PIRÁMIDE NASAL","0","0","0","0","0","","F"
"982","05","214X","RESECCIÓN DE LA PIRÁMIDE NASAL","0","0","0","0","0","Q","T"
"983","05","215","RESECCIÓN SUBMUCOSA DEL TABIQUE NASAL (SEPTOPLASTIAS)","0","0","0","0","0","","F"
"984","05","215X","RESECCIÓN SUBMUCOSA DEL TABIQUE NASAL (SEPTOPLASTIAS)","0","0","0","0","0","Q","F"
"985","05","216","TURBINECTOMÍA","0","0","0","0","0","","F"
"986","05","2161","TURBINECTOMÍA POR DIATERMIA O CRIOCIRUGÍA","0","0","0","0","0","Q","T"
"987","05","2162","FRACTURA DE CORNETES","0","0","0","0","0","Q","T"
"988","05","2169","OTRA TURBINECTOMÍA","0","0","0","0","0","Q","T"
"989","05","217","REDUCCIÓN DE FRACTURA NASAL","0","0","0","0","0","","F"
